# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_mol_dimerarea.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"dimerarea-MOL"
"61050.0";"0.2508745"
"61060.0";"0.2539527"
"61070.0";"0.2393222"
"61080.0";"0.2868523"
"61090.0";"0.2431152"
"61100.0";"0.2682236"
"61110.0";"0.2050705"
"61120.0";"0.2343117"
"61130.0";"0.2477355"
"61140.0";"0.2630588"
"61150.0";"0.2968853"
"61160.0";"0.2255173"
"61170.0";"0.2728388"
"61180.0";"0.2996946"
"61190.0";"0.2350343"
"61200.0";"0.2693995"
"61210.0";"0.2522302"
"61220.0";"0.2573737"
"61230.0";"0.238818"
"61240.0";"0.2472447"
"61250.0";"0.23739"
"61260.0";"0.2608144"
"61270.0";"0.2574604"
"61280.0";"0.2939884"
"61290.0";"0.2453754"
"61300.0";"0.2693713"
"61310.0";"0.2218581"
"61320.0";"0.3048686"
"61330.0";"0.2666778"
"61340.0";"0.2417544"
"61350.0";"0.2579398"
"61360.0";"0.2461018"
"61370.0";"0.2520221"
"61380.0";"0.2479231"
"61390.0";"0.2442482"
"61400.0";"0.2203155"
"61410.0";"0.2814479"
"61420.0";"0.2799767"
"61430.0";"0.2816912"
"61440.0";"0.264265"
"61450.0";"0.2464165"
"61460.0";"0.262166"
"61470.0";"0.2197747"
"61480.0";"0.2507466"
"61490.0";"0.2573599"
"61500.0";"0.2467978"
"61510.0";"0.2426868"
"61520.0";"0.2529939"
"61530.0";"0.2757647"
"61540.0";"0.2595094"
"61550.0";"0.2326669"
"61560.0";"0.2240423"
"61570.0";"0.2496118"
"61580.0";"0.2778073"
"61590.0";"0.2232395"
"61600.0";"0.2345741"
"61610.0";"0.2607854"
"61620.0";"0.2678081"
"61630.0";"0.2492892"
"61640.0";"0.2350723"
"61650.0";"0.2522957"
"61660.0";"0.2567294"
"61670.0";"0.2312683"
"61680.0";"0.2311728"
"61690.0";"0.22782"
"61700.0";"0.2353954"
"61710.0";"0.2495814"
"61720.0";"0.2540668"
"61730.0";"0.2573988"
"61740.0";"0.2912815"
"61750.0";"0.2255901"
"61760.0";"0.2353997"
"61770.0";"0.2481775"
"61780.0";"0.2568206"
"61790.0";"0.234491"
"61800.0";"0.2631864"
"61810.0";"0.2261019"
"61820.0";"0.233307"
"61830.0";"0.235446"
"61840.0";"0.2572549"
"61850.0";"0.2494735"
"61860.0";"0.2460368"
"61870.0";"0.2467242"
"61880.0";"0.2587471"
"61890.0";"0.23183"
"61900.0";"0.2507309"
"61910.0";"0.252929"
"61920.0";"0.2720899"
"61930.0";"0.2210905"
"61940.0";"0.2542379"
"61950.0";"0.2671406"
"61960.0";"0.2568153"
"61970.0";"0.2231702"
"61980.0";"0.2492086"
"61990.0";"0.2549608"
"62000.0";"0.2655821"
"62010.0";"0.2335078"
"62020.0";"0.2781382"
"62030.0";"0.2823384"
"62040.0";"0.2829525"
"62050.0";"0.234823"
"62060.0";"0.2449552"
"62070.0";"0.2587472"
"62080.0";"0.2424972"
"62090.0";"0.2522815"
"62100.0";"0.234258"
"62110.0";"0.2519803"
"62120.0";"0.263479"
"62130.0";"0.2398894"
"62140.0";"0.2562225"
"62150.0";"0.2565657"
"62160.0";"0.2535625"
"62170.0";"0.2351892"
"62180.0";"0.282749"
"62190.0";"0.2234682"
"62200.0";"0.2374742"
"62210.0";"0.253174"
"62220.0";"0.2628517"
"62230.0";"0.2679349"
"62240.0";"0.2409194"
"62250.0";"0.2308005"
"62260.0";"0.2380861"
"62270.0";"0.2402626"
"62280.0";"0.254994"
"62290.0";"0.248538"
"62300.0";"0.2236604"
"62310.0";"0.2414455"
"62320.0";"0.2737171"
"62330.0";"0.2686971"
"62340.0";"0.2299171"
"62350.0";"0.2943825"
"62360.0";"0.2618282"
"62370.0";"0.2874544"
"62380.0";"0.2693455"
"62390.0";"0.2782608"
"62400.0";"0.2492451"
"62410.0";"0.2885843"
"62420.0";"0.2655618"
"62430.0";"0.2855888"
"62440.0";"0.2067871"
"62450.0";"0.2483725"
"62460.0";"0.2614194"
"62470.0";"0.2491983"
"62480.0";"0.2473441"
"62490.0";"0.2210835"
"62500.0";"0.2604572"
"62510.0";"0.2837234"
"62520.0";"0.2373209"
"62530.0";"0.2760068"
"62540.0";"0.2233584"
"62550.0";"0.2178464"
"62560.0";"0.2554019"
"62570.0";"0.2477599"
"62580.0";"0.2542619"
"62590.0";"0.2742007"
"62600.0";"0.2461221"
"62610.0";"0.2592488"
"62620.0";"0.2827365"
"62630.0";"0.2751018"
"62640.0";"0.2673666"
"62650.0";"0.2353086"
"62660.0";"0.269913"
"62670.0";"0.3057385"
"62680.0";"0.2514158"
"62690.0";"0.2377686"
"62700.0";"0.2347554"
"62710.0";"0.2727543"
"62720.0";"0.2427859"
"62730.0";"0.3155409"
"62740.0";"0.2300329"
"62750.0";"0.2810714"
"62760.0";"0.2674939"
"62770.0";"0.2343202"
"62780.0";"0.2850981"
"62790.0";"0.2643898"
"62800.0";"0.2342476"
"62810.0";"0.2576607"
"62820.0";"0.2269646"
"62830.0";"0.2742153"
"62840.0";"0.2567217"
"62850.0";"0.2532389"
"62860.0";"0.2670316"
"62870.0";"0.2201043"
"62880.0";"0.245461"
"62890.0";"0.2488232"
"62900.0";"0.2800464"
"62910.0";"0.2821419"
"62920.0";"0.2165316"
"62930.0";"0.2713783"
"62940.0";"0.2612225"
"62950.0";"0.2766605"
"62960.0";"0.271378"
"62970.0";"0.2655352"
"62980.0";"0.2491362"
"62990.0";"0.2610651"
"63000.0";"0.2503058"
"63010.0";"0.265075"
"63020.0";"0.2880086"
"63030.0";"0.2845454"
"63040.0";"0.2310519"
"63050.0";"0.2295121"
"63060.0";"0.2694997"
"63070.0";"0.2278358"
"63080.0";"0.229264"
"63090.0";"0.2620075"
"63100.0";"0.2418162"
"63110.0";"0.3238609"
"63120.0";"0.2438812"
"63130.0";"0.2369157"
"63140.0";"0.2797569"
"63150.0";"0.2408858"
"63160.0";"0.2460916"
"63170.0";"0.2916043"
"63180.0";"0.2915303"
"63190.0";"0.249337"
"63200.0";"0.2367843"
"63210.0";"0.2832046"
"63220.0";"0.2426313"
"63230.0";"0.233176"
"63240.0";"0.2454666"
"63250.0";"0.2409275"
"63260.0";"0.2637023"
"63270.0";"0.2271498"
"63280.0";"0.2730311"
"63290.0";"0.2798678"
"63300.0";"0.2145997"
"63310.0";"0.2111062"
"63320.0";"0.2486565"
"63330.0";"0.2437602"
"63340.0";"0.2635568"
"63350.0";"0.2196794"
"63360.0";"0.2234524"
"63370.0";"0.2571498"
"63380.0";"0.2240383"
"63390.0";"0.2403354"
"63400.0";"0.2369684"
"63410.0";"0.3000368"
"63420.0";"0.2483704"
"63430.0";"0.2623146"
"63440.0";"0.2598635"
"63450.0";"0.2369744"
"63460.0";"0.2305209"
"63470.0";"0.2461322"
"63480.0";"0.2311475"
"63490.0";"0.2353676"
"63500.0";"0.2217837"
"63510.0";"0.2508669"
"63520.0";"0.2353998"
"63530.0";"0.2530789"
"63540.0";"0.2515199"
"63550.0";"0.2337307"
"63560.0";"0.2296518"
"63570.0";"0.2664832"
"63580.0";"0.2435038"
"63590.0";"0.2425467"
"63600.0";"0.2599116"
"63610.0";"0.2429321"
"63620.0";"0.2853247"
"63630.0";"0.2290983"
"63640.0";"0.2699981"
"63650.0";"0.2453999"
"63660.0";"0.2405015"
"63670.0";"0.2391421"
"63680.0";"0.2800088"
"63690.0";"0.3163954"
"63700.0";"0.2583581"
"63710.0";"0.2542638"
"63720.0";"0.2253907"
"63730.0";"0.2696406"
"63740.0";"0.2562208"
"63750.0";"0.2695255"
"63760.0";"0.2807631"
"63770.0";"0.2442476"
"63780.0";"0.2683539"
"63790.0";"0.2342948"
"63800.0";"0.2553155"
"63810.0";"0.2290549"
"63820.0";"0.2509981"
"63830.0";"0.2724076"
"63840.0";"0.2706602"
"63850.0";"0.2242162"
"63860.0";"0.2525745"
"63870.0";"0.2604056"
"63880.0";"0.2691117"
"63890.0";"0.28208"
"63900.0";"0.2366327"
"63910.0";"0.3019023"
"63920.0";"0.2387697"
"63930.0";"0.2905596"
"63940.0";"0.2876963"
"63950.0";"0.2773698"
"63960.0";"0.2332145"
"63970.0";"0.2374217"
"63980.0";"0.2672393"
"63990.0";"0.2795244"
"64000.0";"0.2369598"
"64010.0";"0.2734667"
"64020.0";"0.2425468"
"64030.0";"0.2542086"
"64040.0";"0.2472508"
"64050.0";"0.2413461"
"64060.0";"0.2228923"
"64070.0";"0.2868396"
"64080.0";"0.2403228"
"64090.0";"0.2226995"
"64100.0";"0.2580912"
"64110.0";"0.2485498"
"64120.0";"0.2190298"
"64130.0";"0.2335742"
"64140.0";"0.233981"
"64150.0";"0.2517003"
"64160.0";"0.2556621"
"64170.0";"0.2450693"
"64180.0";"0.2310109"
"64190.0";"0.2742622"
"64200.0";"0.2968588"
"64210.0";"0.2809325"
"64220.0";"0.2298368"
"64230.0";"0.2912352"
"64240.0";"0.2702388"
"64250.0";"0.2556674"
"64260.0";"0.2585771"
"64270.0";"0.2626441"
"64280.0";"0.297219"
"64290.0";"0.2578757"
"64300.0";"0.2904292"
"64310.0";"0.2801517"
"64320.0";"0.2333795"
"64330.0";"0.2689408"
"64340.0";"0.2538072"
"64350.0";"0.2795248"
"64360.0";"0.2340534"
"64370.0";"0.2563179"
"64380.0";"0.2083409"
"64390.0";"0.2824995"
"64400.0";"0.2645938"
"64410.0";"0.2430535"
"64420.0";"0.2871285"
"64430.0";"0.2406512"
"64440.0";"0.2742604"
"64450.0";"0.2607109"
"64460.0";"0.245253"
"64470.0";"0.2412983"
"64480.0";"0.2615971"
"64490.0";"0.2559727"
"64500.0";"0.2454083"
"64510.0";"0.271577"
"64520.0";"0.2334135"
"64530.0";"0.2890748"
"64540.0";"0.2534893"
"64550.0";"0.2965719"
"64560.0";"0.2809732"
"64570.0";"0.2685274"
"64580.0";"0.2343461"
"64590.0";"0.2615896"
"64600.0";"0.2606013"
"64610.0";"0.245522"
"64620.0";"0.2528417"
"64630.0";"0.2423429"
"64640.0";"0.2442398"
"64650.0";"0.2575072"
"64660.0";"0.2170091"
"64670.0";"0.3065519"
"64680.0";"0.2323704"
"64690.0";"0.249271"
"64700.0";"0.2527035"
"64710.0";"0.3035295"
"64720.0";"0.2615149"
"64730.0";"0.2614995"
"64740.0";"0.3471803"
"64750.0";"0.2652414"
"64760.0";"0.2263912"
"64770.0";"0.2555113"
"64780.0";"0.2498579"
"64790.0";"0.2257209"
"64800.0";"0.2406282"
"64810.0";"0.2585129"
"64820.0";"0.2260046"
"64830.0";"0.270769"
"64840.0";"0.2654769"
"64850.0";"0.2473336"
"64860.0";"0.2417146"
"64870.0";"0.2613236"
"64880.0";"0.2556893"
"64890.0";"0.2754544"
"64900.0";"0.2686951"
"64910.0";"0.2609482"
"64920.0";"0.2959272"
"64930.0";"0.2410018"
"64940.0";"0.239727"
"64950.0";"0.2485743"
"64960.0";"0.262726"
"64970.0";"0.2188106"
"64980.0";"0.2356902"
"64990.0";"0.2823123"
"65000.0";"0.2791738"
"65010.0";"0.2504897"
"65020.0";"0.260655"
"65030.0";"0.2407279"
"65040.0";"0.2975329"
"65050.0";"0.2640093"
"65060.0";"0.2749582"
"65070.0";"0.2452692"
"65080.0";"0.2658925"
"65090.0";"0.2414002"
"65100.0";"0.3139078"
"65110.0";"0.2445322"
"65120.0";"0.2728332"
"65130.0";"0.225302"
"65140.0";"0.2662573"
"65150.0";"0.2415037"
"65160.0";"0.2539015"
"65170.0";"0.2755665"
"65180.0";"0.2477782"
"65190.0";"0.256254"
"65200.0";"0.2230559"
"65210.0";"0.2113528"
"65220.0";"0.268933"
"65230.0";"0.2519425"
"65240.0";"0.2438566"
"65250.0";"0.230569"
"65260.0";"0.2745268"
"65270.0";"0.2333194"
"65280.0";"0.2426602"
"65290.0";"0.2512966"
"65300.0";"0.2516766"
"65310.0";"0.2624254"
"65320.0";"0.240435"
"65330.0";"0.2379598"
"65340.0";"0.2334674"
"65350.0";"0.2495876"
"65360.0";"0.2395621"
"65370.0";"0.2398021"
"65380.0";"0.2341645"
"65390.0";"0.2626577"
"65400.0";"0.2152624"
"65410.0";"0.2217613"
"65420.0";"0.2803478"
"65430.0";"0.2108389"
"65440.0";"0.2324501"
"65450.0";"0.2323189"
"65460.0";"0.2548509"
"65470.0";"0.2323231"
"65480.0";"0.2793799"
"65490.0";"0.2431827"
"65500.0";"0.228845"
"65510.0";"0.2865553"
"65520.0";"0.2660038"
"65530.0";"0.2237698"
"65540.0";"0.2855241"
"65550.0";"0.2908971"
"65560.0";"0.2542853"
"65570.0";"0.2228831"
"65580.0";"0.2599921"
"65590.0";"0.2733894"
"65600.0";"0.251577"
"65610.0";"0.2509223"
"65620.0";"0.2658439"
"65630.0";"0.2267641"
"65640.0";"0.2236268"
"65650.0";"0.2421173"
"65660.0";"0.2621525"
"65670.0";"0.2941922"
"65680.0";"0.3059562"
"65690.0";"0.2657841"
"65700.0";"0.2404702"
"65710.0";"0.2185634"
"65720.0";"0.2518291"
"65730.0";"0.2452041"
"65740.0";"0.2575461"
"65750.0";"0.2576839"
"65760.0";"0.2200954"
"65770.0";"0.2549097"
"65780.0";"0.2249402"
"65790.0";"0.2536296"
"65800.0";"0.2288166"
"65810.0";"0.2542401"
"65820.0";"0.260242"
"65830.0";"0.271317"
"65840.0";"0.2855314"
"65850.0";"0.2213278"
"65860.0";"0.2312967"
"65870.0";"0.2442971"
"65880.0";"0.2975048"
"65890.0";"0.284988"
"65900.0";"0.2568889"
"65910.0";"0.2465949"
"65920.0";"0.2688121"
"65930.0";"0.2911015"
"65940.0";"0.2594495"
"65950.0";"0.3141562"
"65960.0";"0.2338589"
"65970.0";"0.2459816"
"65980.0";"0.2421774"
"65990.0";"0.2758281"
"66000.0";"0.2481953"
"66010.0";"0.2731831"
"66020.0";"0.2312337"
"66030.0";"0.293145"
"66040.0";"0.2472024"
"66050.0";"0.2762139"
"66060.0";"0.2795749"
"66070.0";"0.2882032"
"66080.0";"0.2461402"
"66090.0";"0.3109052"
"66100.0";"0.2887785"
"66110.0";"0.2991389"
"66120.0";"0.2268106"
"66130.0";"0.2571788"
"66140.0";"0.2882859"
"66150.0";"0.2596075"
"66160.0";"0.2647941"
"66170.0";"0.2604208"
"66180.0";"0.2622995"
"66190.0";"0.2805243"
"66200.0";"0.2492566"
"66210.0";"0.2624975"
"66220.0";"0.2321335"
"66230.0";"0.2663495"
"66240.0";"0.2673519"
"66250.0";"0.2479232"
"66260.0";"0.2572721"
"66270.0";"0.2485657"
"66280.0";"0.2420168"
"66290.0";"0.2538071"
"66300.0";"0.2737607"
"66310.0";"0.2749927"
"66320.0";"0.2353912"
"66330.0";"0.2146812"
"66340.0";"0.2524638"
"66350.0";"0.2589325"
"66360.0";"0.3020765"
"66370.0";"0.2577694"
"66380.0";"0.2513998"
"66390.0";"0.2649547"
"66400.0";"0.2800893"
"66410.0";"0.2709186"
"66420.0";"0.2406866"
"66430.0";"0.2479742"
"66440.0";"0.2455563"
"66450.0";"0.2329315"
"66460.0";"0.2291071"
"66470.0";"0.2397601"
"66480.0";"0.248779"
"66490.0";"0.2932896"
"66500.0";"0.2704923"
"66510.0";"0.2529763"
"66520.0";"0.2400727"
"66530.0";"0.2615149"
"66540.0";"0.2683655"
"66550.0";"0.2527546"
"66560.0";"0.2577769"
"66570.0";"0.2968668"
"66580.0";"0.2301957"
"66590.0";"0.2671272"
"66600.0";"0.2736621"
"66610.0";"0.2980672"
"66620.0";"0.2439058"
"66630.0";"0.2144251"
"66640.0";"0.2316982"
"66650.0";"0.2778852"
"66660.0";"0.2508827"
"66670.0";"0.2309915"
"66680.0";"0.2579999"
"66690.0";"0.2865534"
"66700.0";"0.2878905"
"66710.0";"0.2881336"
"66720.0";"0.2617327"
"66730.0";"0.2645257"
"66740.0";"0.2463109"
"66750.0";"0.2367066"
"66760.0";"0.2591179"
"66770.0";"0.2475864"
"66780.0";"0.2309331"
"66790.0";"0.2405182"
"66800.0";"0.3058775"
"66810.0";"0.2371373"
"66820.0";"0.2552708"
"66830.0";"0.2234321"
"66840.0";"0.2724611"
"66850.0";"0.2676214"
"66860.0";"0.2498362"
"66870.0";"0.2545013"
"66880.0";"0.244894"
"66890.0";"0.2656673"
"66900.0";"0.2279497"
"66910.0";"0.2584337"
"66920.0";"0.2829365"
"66930.0";"0.2790216"
"66940.0";"0.2367065"
"66950.0";"0.2332747"
"66960.0";"0.2306232"
"66970.0";"0.2507551"
"66980.0";"0.2469818"
"66990.0";"0.2726922"
"67000.0";"0.2566358"
"67010.0";"0.2599228"
"67020.0";"0.2587082"
"67030.0";"0.2406368"
"67040.0";"0.2495397"
"67050.0";"0.2343547"
"67060.0";"0.2704977"
"67070.0";"0.2555874"
"67080.0";"0.2417786"
"67090.0";"0.2288343"
"67100.0";"0.2793581"
"67110.0";"0.2335381"
"67120.0";"0.2736365"
"67130.0";"0.3100888"
"67140.0";"0.307384"
"67150.0";"0.2799233"
"67160.0";"0.2838272"
"67170.0";"0.2384238"
"67180.0";"0.2763948"
"67190.0";"0.2523983"
"67200.0";"0.2378675"
"67210.0";"0.3150301"
"67220.0";"0.288446"
"67230.0";"0.2779369"
"67240.0";"0.2758459"
"67250.0";"0.2368227"
"67260.0";"0.2557616"
"67270.0";"0.2509623"
"67280.0";"0.2619676"
"67290.0";"0.2217769"
"67300.0";"0.2491606"
"67310.0";"0.247097"
"67320.0";"0.2447957"
"67330.0";"0.2938183"
"67340.0";"0.2419775"
"67350.0";"0.2620879"
"67360.0";"0.272371"
"67370.0";"0.2851002"
"67380.0";"0.2768631"
"67390.0";"0.3431777"
"67400.0";"0.2729924"
"67410.0";"0.2476387"
"67420.0";"0.2491003"
"67430.0";"0.3151413"
"67440.0";"0.2624898"
"67450.0";"0.2547958"
"67460.0";"0.2892436"
"67470.0";"0.2339078"
"67480.0";"0.2852387"
"67490.0";"0.278731"
"67500.0";"0.266475"
"67510.0";"0.2645335"
"67520.0";"0.3087537"
"67530.0";"0.2762949"
"67540.0";"0.3163812"
"67550.0";"0.2633839"
"67560.0";"0.2868921"
"67570.0";"0.2621146"
"67580.0";"0.263063"
"67590.0";"0.2714073"
"67600.0";"0.2839192"
"67610.0";"0.2341132"
"67620.0";"0.255251"
"67630.0";"0.2593087"
"67640.0";"0.2545703"
"67650.0";"0.2386965"
"67660.0";"0.3184415"
"67670.0";"0.2791594"
"67680.0";"0.2962046"
"67690.0";"0.2658832"
"67700.0";"0.2643444"
"67710.0";"0.264123"
"67720.0";"0.2834095"
"67730.0";"0.303318"
"67740.0";"0.3245755"
"67750.0";"0.2550883"
"67760.0";"0.182107"
"67770.0";"0.1903837"
"67780.0";"0.1879707"
"67790.0";"0.2557087"
"67800.0";"0.2794819"
"67810.0";"0.2833654"
"67820.0";"0.2552369"
"67830.0";"0.2642765"
"67840.0";"0.2727358"
"67850.0";"0.2728443"
"67860.0";"0.2789892"
"67870.0";"0.2526556"
"67880.0";"0.2323318"
"67890.0";"0.2450731"
"67900.0";"0.2570255"
"67910.0";"0.3540746"
"67920.0";"0.2840195"
"67930.0";"0.2605495"
"67940.0";"0.2744904"
"67950.0";"0.2732378"
"67960.0";"0.3036068"
"67970.0";"0.2627011"
"67980.0";"0.2797355"
"67990.0";"0.2476508"
"68000.0";"0.2983606"
"68010.0";"0.2786703"
"68020.0";"0.3125095"
"68030.0";"0.2570488"
"68040.0";"0.2901466"
"68050.0";"0.2308635"
"68060.0";"0.3280763"
"68070.0";"0.2496118"
"68080.0";"0.2792294"
"68090.0";"0.3138788"
"68100.0";"0.239883"
"68110.0";"0.2627356"
"68120.0";"0.2616464"
"68130.0";"0.2399041"
"68140.0";"0.2961181"
"68150.0";"0.2910618"
"68160.0";"0.3906534"
"68170.0";"0.3024237"
"68180.0";"0.2588917"
"68190.0";"0.2893353"
"68200.0";"0.2709706"
"68210.0";"0.2512885"
"68220.0";"0.2548452"
"68230.0";"0.2616332"
"68240.0";"0.3082678"
"68250.0";"0.3078797"
"68260.0";"0.3489672"
"68270.0";"0.2784329"
"68280.0";"0.2882867"
"68290.0";"0.2577249"
"68300.0";"0.2344312"
"68310.0";"0.2393054"
"68320.0";"0.2659982"
"68330.0";"0.2637233"
"68340.0";"0.2558849"
"68350.0";"0.2611528"
"68360.0";"0.2824907"
"68370.0";"0.2903582"
"68380.0";"0.2459106"
"68390.0";"0.2958513"
"68400.0";"0.2550725"
"68410.0";"0.2848352"
"68420.0";"0.3304753"
"68430.0";"0.3236123"
"68440.0";"0.2468482"
"68450.0";"0.255104"
"68460.0";"0.2455419"
"68470.0";"0.3131931"
"68480.0";"0.3040808"
"68490.0";"0.3261196"
"68500.0";"0.236947"
"68510.0";"0.2531205"
"68520.0";"0.2367043"
"68530.0";"0.2831905"
"68540.0";"0.2724226"
"68550.0";"0.2986149"
"68560.0";"0.2691911"
"68570.0";"0.3114226"
"68580.0";"0.2328199"
"68590.0";"0.3120612"
"68600.0";"0.2918509"
"68610.0";"0.2492008"
"68620.0";"0.2766606"
"68630.0";"0.2570316"
"68640.0";"0.2822059"
"68650.0";"0.2597902"
"68660.0";"0.2565641"
"68670.0";"0.2476997"
"68680.0";"0.2610652"
"68690.0";"0.2589789"
"68700.0";"0.2926792"
"68710.0";"0.2821009"
"68720.0";"0.2615528"
"68730.0";"0.3408431"
"68740.0";"0.2204022"
"68750.0";"0.2760256"
"68760.0";"0.2861013"
"68770.0";"0.2479216"
"68780.0";"0.2782411"
"68790.0";"0.2398876"
"68800.0";"0.2993396"
"68810.0";"0.2667018"
"68820.0";"0.2541339"
"68830.0";"0.2519009"
"68840.0";"0.2659079"
"68850.0";"0.2846489"
"68860.0";"0.244291"
"68870.0";"0.2779009"
"68880.0";"0.2710313"
"68890.0";"0.2406407"
"68900.0";"0.3046474"
"68910.0";"0.2534049"
"68920.0";"0.3311992"
"68930.0";"0.2472431"
"68940.0";"0.2642367"
"68950.0";"0.2627355"
"68960.0";"0.2683468"
"68970.0";"0.2931827"
"68980.0";"0.2513507"
"68990.0";"0.2830283"
"69000.0";"0.2910758"
"69010.0";"0.255239"
"69020.0";"0.2854194"
"69030.0";"0.2922228"
"69040.0";"0.2876612"
"69050.0";"0.263949"
"69060.0";"0.2793155"
"69070.0";"0.258689"
"69080.0";"0.2943771"
"69090.0";"0.2848666"
"69100.0";"0.2525826"
"69110.0";"0.2618949"
"69120.0";"0.2343095"
"69130.0";"0.2972809"
"69140.0";"0.322661"
"69150.0";"0.2751036"
"69160.0";"0.3111027"
"69170.0";"0.2669568"
"69180.0";"0.2538306"
"69190.0";"0.2744647"
"69200.0";"0.2681717"
"69210.0";"0.2882798"
"69220.0";"0.2654904"
"69230.0";"0.28808"
"69240.0";"0.3140415"
"69250.0";"0.2683916"
"69260.0";"0.2900361"
"69270.0";"0.3097164"
"69280.0";"0.2697367"
"69290.0";"0.2745782"
"69300.0";"0.2388932"
"69310.0";"0.2547056"
"69320.0";"0.2737682"
"69330.0";"0.2554469"
"69340.0";"0.3036462"
"69350.0";"0.2550764"
"69360.0";"0.2517836"
"69370.0";"0.247089"
"69380.0";"0.2776129"
"69390.0";"0.296675"
"69400.0";"0.2942466"
"69410.0";"0.2600154"
"69420.0";"0.2678896"
"69430.0";"0.2667302"
"69440.0";"0.2542636"
"69450.0";"0.2618891"
"69460.0";"0.3144554"
"69470.0";"0.2472529"
"69480.0";"0.2232936"
"69490.0";"0.2234391"
"69500.0";"0.2601422"
"69510.0";"0.2791526"
"69520.0";"0.2477434"
"69530.0";"0.2506807"
"69540.0";"0.2768629"
"69550.0";"0.3126567"
"69560.0";"0.2834801"
"69570.0";"0.2566259"
"69580.0";"0.2766679"
"69590.0";"0.2846579"
"69600.0";"0.2678057"
"69610.0";"0.275726"
"69620.0";"0.279029"
"69630.0";"0.3363957"
"69640.0";"0.243887"
"69650.0";"0.2321163"
"69660.0";"0.2492268"
"69670.0";"0.2699145"
"69680.0";"0.2337116"
"69690.0";"0.234738"
"69700.0";"0.3379776"
"69710.0";"0.2713113"
"69720.0";"0.267763"
"69730.0";"0.2585516"
"69740.0";"0.2863665"
"69750.0";"0.2488435"
"69760.0";"0.2578081"
"69770.0";"0.3145713"
"69780.0";"0.2653394"
"69790.0";"0.2959408"
"69800.0";"0.2526064"
"69810.0";"0.2790807"
"69820.0";"0.291745"
"69830.0";"0.2414831"
"69840.0";"0.245976"
"69850.0";"0.2916882"
"69860.0";"0.2885311"
"69870.0";"0.2910996"
"69880.0";"0.2565466"
"69890.0";"0.2879896"
"69900.0";"0.2864838"
"69910.0";"0.2173501"
"69920.0";"0.231778"
"69930.0";"0.2826889"
"69940.0";"0.2425035"
"69950.0";"0.2588631"
"69960.0";"0.2760073"
"69970.0";"0.2435343"
"69980.0";"0.2549098"
"69990.0";"0.2493913"
"70000.0";"0.2704221"
"70010.0";"0.249034"
"70020.0";"0.251597"
"70030.0";"0.2119201"
"70040.0";"0.2372045"
"70050.0";"0.2293494"
"70060.0";"0.2617655"
"70070.0";"0.2648409"
"70080.0";"0.2596557"
"70090.0";"0.2358579"
"70100.0";"0.2890139"
"70110.0";"0.2606551"
"70120.0";"0.2656482"
"70130.0";"0.2721711"
"70140.0";"0.2393075"
"70150.0";"0.2601575"
"70160.0";"0.2256768"
"70170.0";"0.2414312"
"70180.0";"0.2334372"
"70190.0";"0.2979593"
"70200.0";"0.2310351"
"70210.0";"0.2853576"
"70220.0";"0.249898"
"70230.0";"0.2304299"
"70240.0";"0.2374423"
"70250.0";"0.2448552"
"70260.0";"0.2543917"
"70270.0";"0.3102018"
"70280.0";"0.2576156"
"70290.0";"0.2247446"
"70300.0";"0.2443478"
"70310.0";"0.2324564"
"70320.0";"0.2516861"
"70330.0";"0.2573986"
"70340.0";"0.2766404"
"70350.0";"0.2160114"
"70360.0";"0.2638295"
"70370.0";"0.2494694"
"70380.0";"0.250926"
"70390.0";"0.23397"
"70400.0";"0.2900428"
"70410.0";"0.2412257"
"70420.0";"0.2148907"
"70430.0";"0.2599843"
"70440.0";"0.3029222"
"70450.0";"0.3013454"
"70460.0";"0.2442846"
"70470.0";"0.2394118"
"70480.0";"0.2588667"
"70490.0";"0.2492407"
"70500.0";"0.2757463"
"70510.0";"0.2481795"
"70520.0";"0.2506908"
"70530.0";"0.2700017"
"70540.0";"0.2661582"
"70550.0";"0.2705865"
"70560.0";"0.2709576"
"70570.0";"0.2895569"
"70580.0";"0.2467973"
"70590.0";"0.2570172"
"70600.0";"0.2704165"
"70610.0";"0.2529155"
"70620.0";"0.2535882"
"70630.0";"0.2507787"
"70640.0";"0.2949506"
"70650.0";"0.2526542"
"70660.0";"0.2221062"
"70670.0";"0.2250619"
"70680.0";"0.221716"
"70690.0";"0.2713113"
"70700.0";"0.2896485"
"70710.0";"0.3111236"
"70720.0";"0.2682704"
