# This .csv file was created 12.10.2024 14:29
# extracted out of file interactions_energy.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:interactions_mol8_AS-MOL";"LJ-SR:interactions_mol8_AS-MOL";"Coul-14:interactions_mol8_AS-MOL";"LJ-14:interactions_mol8_AS-MOL"
"27340.0";"-250.421402";"-106.623711";"0.0";"0.0"
"27350.0";"-238.588791";"-112.03772";"0.0";"0.0"
"27360.0";"-267.011749";"-85.03611";"0.0";"0.0"
"27370.0";"-194.167969";"-80.806763";"0.0";"0.0"
"27380.0";"-160.655792";"-90.609253";"0.0";"0.0"
"27390.0";"-134.721069";"-89.355568";"0.0";"0.0"
"27400.0";"-135.710999";"-96.969398";"0.0";"0.0"
"27410.0";"-152.451569";"-109.902977";"0.0";"0.0"
"27420.0";"-152.399597";"-97.897919";"0.0";"0.0"
"27430.0";"-146.606705";"-83.357712";"0.0";"0.0"
"27440.0";"-167.531525";"-102.090935";"0.0";"0.0"
"27450.0";"-170.667175";"-88.686012";"0.0";"0.0"
"27460.0";"-266.278687";"-109.145821";"0.0";"0.0"
"27470.0";"-251.90242";"-108.899734";"0.0";"0.0"
"27480.0";"-361.763947";"-102.067062";"0.0";"0.0"
"27490.0";"-175.070389";"-127.924225";"0.0";"0.0"
"27500.0";"-206.546722";"-125.45665";"0.0";"0.0"
"27510.0";"-207.549332";"-108.933365";"0.0";"0.0"
"27520.0";"-258.769653";"-119.767365";"0.0";"0.0"
"27530.0";"-277.878326";"-108.001472";"0.0";"0.0"
"27540.0";"-273.840057";"-102.011406";"0.0";"0.0"
"27550.0";"-301.415527";"-113.215965";"0.0";"0.0"
"27560.0";"-278.597412";"-143.213669";"0.0";"0.0"
"27570.0";"-295.675262";"-118.107819";"0.0";"0.0"
"27580.0";"-308.969604";"-105.975563";"0.0";"0.0"
"27590.0";"-342.206512";"-106.154808";"0.0";"0.0"
"27600.0";"-290.808075";"-63.410828";"0.0";"0.0"
"27610.0";"-344.67688";"-120.762413";"0.0";"0.0"
"27620.0";"-321.844208";"-98.335983";"0.0";"0.0"
"27630.0";"-433.777435";"-65.895432";"0.0";"0.0"
"27640.0";"-403.355072";"-89.427155";"0.0";"0.0"
"27650.0";"-394.523743";"-93.604607";"0.0";"0.0"
"27660.0";"-407.826874";"-105.722679";"0.0";"0.0"
"27670.0";"-336.863342";"-116.753944";"0.0";"0.0"
"27680.0";"-439.598755";"-87.552078";"0.0";"0.0"
"27690.0";"-380.761414";"-98.44558";"0.0";"0.0"
"27700.0";"-337.450012";"-128.788162";"0.0";"0.0"
"27710.0";"-239.599152";"-122.834694";"0.0";"0.0"
"27720.0";"-281.331116";"-130.492996";"0.0";"0.0"
"27730.0";"-349.650208";"-113.89402";"0.0";"0.0"
"27740.0";"-370.542175";"-95.179626";"0.0";"0.0"
"27750.0";"-385.881287";"-104.950081";"0.0";"0.0"
"27760.0";"-337.598938";"-97.443863";"0.0";"0.0"
"27770.0";"-363.666077";"-110.895287";"0.0";"0.0"
"27780.0";"-317.449524";"-110.799034";"0.0";"0.0"
"27790.0";"-228.186279";"-128.401123";"0.0";"0.0"
"27800.0";"-361.658936";"-109.360779";"0.0";"0.0"
"27810.0";"-360.216034";"-122.64949";"0.0";"0.0"
"27820.0";"-279.450226";"-113.825912";"0.0";"0.0"
"27830.0";"-327.447205";"-96.518791";"0.0";"0.0"
"27840.0";"-350.023163";"-105.532776";"0.0";"0.0"
"27850.0";"-271.49469";"-129.68988";"0.0";"0.0"
"27860.0";"-233.769547";"-111.833733";"0.0";"0.0"
"27870.0";"-260.828247";"-105.532875";"0.0";"0.0"
"27880.0";"-264.978485";"-80.165939";"0.0";"0.0"
"27890.0";"-235.680695";"-99.850761";"0.0";"0.0"
"27900.0";"-243.891586";"-103.151566";"0.0";"0.0"
"27910.0";"-279.798096";"-107.653122";"0.0";"0.0"
"27920.0";"-236.823013";"-78.990349";"0.0";"0.0"
"27930.0";"-232.421585";"-107.203133";"0.0";"0.0"
"27940.0";"-257.089111";"-109.852707";"0.0";"0.0"
"27950.0";"-267.145966";"-103.422684";"0.0";"0.0"
"27960.0";"-271.885986";"-79.523895";"0.0";"0.0"
"27970.0";"-200.068146";"-115.574585";"0.0";"0.0"
"27980.0";"-227.562073";"-102.194016";"0.0";"0.0"
"27990.0";"-177.128128";"-121.848778";"0.0";"0.0"
"28000.0";"-237.178406";"-91.961151";"0.0";"0.0"
"28010.0";"-186.854156";"-88.396301";"0.0";"0.0"
"28020.0";"-217.917145";"-95.083313";"0.0";"0.0"
"28030.0";"-137.471405";"-105.162773";"0.0";"0.0"
"28040.0";"-140.644089";"-127.29142";"0.0";"0.0"
"28050.0";"-196.395508";"-113.283394";"0.0";"0.0"
"28060.0";"-216.052658";"-116.713768";"0.0";"0.0"
"28070.0";"-169.655029";"-133.999817";"0.0";"0.0"
"28080.0";"-249.832687";"-112.613136";"0.0";"0.0"
"28090.0";"-253.721786";"-114.585335";"0.0";"0.0"
"28100.0";"-197.747696";"-99.689125";"0.0";"0.0"
"28110.0";"-294.568451";"-92.773788";"0.0";"0.0"
"28120.0";"-218.085327";"-101.633026";"0.0";"0.0"
"28130.0";"-224.044998";"-88.799103";"0.0";"0.0"
"28140.0";"-153.371674";"-119.18367";"0.0";"0.0"
"28150.0";"-226.260956";"-122.279381";"0.0";"0.0"
"28160.0";"-303.231476";"-83.371246";"0.0";"0.0"
"28170.0";"-288.519897";"-98.556404";"0.0";"0.0"
"28180.0";"-192.912933";"-124.563774";"0.0";"0.0"
"28190.0";"-250.44101";"-109.269493";"0.0";"0.0"
"28200.0";"-146.754318";"-104.501572";"0.0";"0.0"
"28210.0";"-257.679596";"-108.942841";"0.0";"0.0"
"28220.0";"-268.962494";"-83.554794";"0.0";"0.0"
"28230.0";"-291.448181";"-116.097282";"0.0";"0.0"
"28240.0";"-290.913757";"-109.499908";"0.0";"0.0"
"28250.0";"-203.29538";"-104.276199";"0.0";"0.0"
"28260.0";"-281.213562";"-115.230438";"0.0";"0.0"
"28270.0";"-238.896835";"-93.071251";"0.0";"0.0"
"28280.0";"-343.89505";"-93.097672";"0.0";"0.0"
"28290.0";"-265.101807";"-95.193001";"0.0";"0.0"
"28300.0";"-314.911377";"-127.156761";"0.0";"0.0"
"28310.0";"-355.598358";"-86.811592";"0.0";"0.0"
"28320.0";"-403.918457";"-113.120644";"0.0";"0.0"
"28330.0";"-351.444031";"-95.48069";"0.0";"0.0"
"28340.0";"-394.360168";"-110.508118";"0.0";"0.0"
"28350.0";"-388.912964";"-109.58857";"0.0";"0.0"
"28360.0";"-329.100616";"-106.537674";"0.0";"0.0"
"28370.0";"-440.005981";"-104.144333";"0.0";"0.0"
"28380.0";"-378.416595";"-109.494133";"0.0";"0.0"
"28390.0";"-414.324432";"-115.570213";"0.0";"0.0"
"28400.0";"-374.504822";"-135.931595";"0.0";"0.0"
"28410.0";"-411.697479";"-113.644745";"0.0";"0.0"
"28420.0";"-342.52243";"-128.720093";"0.0";"0.0"
"28430.0";"-391.083557";"-101.930824";"0.0";"0.0"
"28440.0";"-333.500183";"-122.435997";"0.0";"0.0"
"28450.0";"-374.567474";"-71.737007";"0.0";"0.0"
"28460.0";"-280.20401";"-107.82756";"0.0";"0.0"
"28470.0";"-231.172195";"-121.777252";"0.0";"0.0"
"28480.0";"-270.204041";"-93.424957";"0.0";"0.0"
"28490.0";"-321.21228";"-101.547661";"0.0";"0.0"
"28500.0";"-282.292236";"-117.437286";"0.0";"0.0"
"28510.0";"-235.111328";"-97.984909";"0.0";"0.0"
"28520.0";"-337.408936";"-92.221642";"0.0";"0.0"
"28530.0";"-369.873901";"-94.10083";"0.0";"0.0"
"28540.0";"-284.750061";"-105.654427";"0.0";"0.0"
"28550.0";"-352.973297";"-108.296005";"0.0";"0.0"
"28560.0";"-353.734009";"-94.400612";"0.0";"0.0"
"28570.0";"-348.639832";"-88.945862";"0.0";"0.0"
"28580.0";"-298.615356";"-124.481728";"0.0";"0.0"
"28590.0";"-378.224762";"-113.695694";"0.0";"0.0"
"28600.0";"-393.478699";"-102.170891";"0.0";"0.0"
"28610.0";"-362.089508";"-116.061401";"0.0";"0.0"
"28620.0";"-444.63382";"-97.262543";"0.0";"0.0"
"28630.0";"-337.71347";"-126.697929";"0.0";"0.0"
"28640.0";"-408.834595";"-73.337044";"0.0";"0.0"
"28650.0";"-356.329071";"-119.917778";"0.0";"0.0"
"28660.0";"-357.520752";"-116.947075";"0.0";"0.0"
"28670.0";"-400.603424";"-93.624817";"0.0";"0.0"
"28680.0";"-352.132721";"-114.808029";"0.0";"0.0"
"28690.0";"-358.116943";"-115.190498";"0.0";"0.0"
"28700.0";"-335.165588";"-135.628693";"0.0";"0.0"
"28710.0";"-307.13031";"-136.404129";"0.0";"0.0"
"28720.0";"-176.838074";"-125.910606";"0.0";"0.0"
"28730.0";"-305.181885";"-107.725471";"0.0";"0.0"
"28740.0";"-299.690887";"-140.410599";"0.0";"0.0"
"28750.0";"-327.409271";"-105.772385";"0.0";"0.0"
"28760.0";"-334.426849";"-112.584091";"0.0";"0.0"
"28770.0";"-364.00708";"-92.821579";"0.0";"0.0"
"28780.0";"-382.245361";"-93.678894";"0.0";"0.0"
"28790.0";"-373.454346";"-125.533508";"0.0";"0.0"
"28800.0";"-305.101471";"-121.927521";"0.0";"0.0"
"28810.0";"-425.826721";"-118.532265";"0.0";"0.0"
"28820.0";"-283.47525";"-97.371048";"0.0";"0.0"
"28830.0";"-363.180908";"-91.349686";"0.0";"0.0"
"28840.0";"-326.063416";"-110.03434";"0.0";"0.0"
"28850.0";"-346.03714";"-111.535995";"0.0";"0.0"
"28860.0";"-326.80603";"-127.06884";"0.0";"0.0"
"28870.0";"-352.061066";"-103.053566";"0.0";"0.0"
"28880.0";"-361.536224";"-126.949516";"0.0";"0.0"
"28890.0";"-284.047729";"-108.810883";"0.0";"0.0"
"28900.0";"-244.315536";"-136.095718";"0.0";"0.0"
"28910.0";"-297.101898";"-117.622948";"0.0";"0.0"
"28920.0";"-271.320526";"-118.04818";"0.0";"0.0"
"28930.0";"-287.375671";"-117.909737";"0.0";"0.0"
"28940.0";"-287.779633";"-108.403755";"0.0";"0.0"
"28950.0";"-290.975189";"-101.427597";"0.0";"0.0"
"28960.0";"-258.01001";"-114.448013";"0.0";"0.0"
"28970.0";"-315.024048";"-95.591377";"0.0";"0.0"
"28980.0";"-287.171997";"-102.436256";"0.0";"0.0"
"28990.0";"-243.133682";"-58.162022";"0.0";"0.0"
"29000.0";"-321.625946";"-84.779182";"0.0";"0.0"
"29010.0";"-357.907349";"-80.334595";"0.0";"0.0"
"29020.0";"-390.310089";"-120.081909";"0.0";"0.0"
"29030.0";"-342.239319";"-94.15493";"0.0";"0.0"
"29040.0";"-236.783051";"-112.553154";"0.0";"0.0"
"29050.0";"-358.729187";"-104.743843";"0.0";"0.0"
"29060.0";"-277.845886";"-131.78183";"0.0";"0.0"
"29070.0";"-347.256989";"-110.497574";"0.0";"0.0"
"29080.0";"-370.34967";"-97.202705";"0.0";"0.0"
"29090.0";"-394.030975";"-77.48127";"0.0";"0.0"
"29100.0";"-336.615845";"-91.245789";"0.0";"0.0"
"29110.0";"-227.616287";"-102.382683";"0.0";"0.0"
"29120.0";"-261.033539";"-100.843025";"0.0";"0.0"
"29130.0";"-233.577209";"-103.186012";"0.0";"0.0"
"29140.0";"-273.342255";"-104.659447";"0.0";"0.0"
"29150.0";"-258.826141";"-96.720825";"0.0";"0.0"
"29160.0";"-315.323669";"-105.081566";"0.0";"0.0"
"29170.0";"-243.083755";"-118.32238";"0.0";"0.0"
"29180.0";"-259.56488";"-97.404312";"0.0";"0.0"
"29190.0";"-326.594391";"-82.730247";"0.0";"0.0"
"29200.0";"-306.169739";"-107.388664";"0.0";"0.0"
"29210.0";"-309.649994";"-61.204994";"0.0";"0.0"
"29220.0";"-223.697006";"-105.302856";"0.0";"0.0"
"29230.0";"-283.184631";"-107.319046";"0.0";"0.0"
"29240.0";"-272.69519";"-112.938568";"0.0";"0.0"
"29250.0";"-327.351288";"-109.118462";"0.0";"0.0"
"29260.0";"-243.436035";"-93.778755";"0.0";"0.0"
"29270.0";"-224.377289";"-104.244324";"0.0";"0.0"
"29280.0";"-327.540192";"-112.398918";"0.0";"0.0"
"29290.0";"-309.818695";"-118.022141";"0.0";"0.0"
"29300.0";"-309.597931";"-120.442596";"0.0";"0.0"
"29310.0";"-296.428284";"-126.197906";"0.0";"0.0"
"29320.0";"-305.805969";"-118.759918";"0.0";"0.0"
"29330.0";"-300.58255";"-119.448456";"0.0";"0.0"
"29340.0";"-320.432922";"-114.104202";"0.0";"0.0"
"29350.0";"-300.499146";"-97.42733";"0.0";"0.0"
"29360.0";"-243.944336";"-119.374969";"0.0";"0.0"
"29370.0";"-252.5065";"-146.764526";"0.0";"0.0"
"29380.0";"-257.051788";"-120.608597";"0.0";"0.0"
"29390.0";"-245.889008";"-143.955902";"0.0";"0.0"
"29400.0";"-194.534683";"-113.036461";"0.0";"0.0"
"29410.0";"-226.567307";"-125.665115";"0.0";"0.0"
"29420.0";"-185.445175";"-117.134422";"0.0";"0.0"
"29430.0";"-126.604012";"-111.832581";"0.0";"0.0"
"29440.0";"-227.89621";"-89.300781";"0.0";"0.0"
"29450.0";"-180.212631";"-128.062897";"0.0";"0.0"
"29460.0";"-197.610565";"-116.908081";"0.0";"0.0"
"29470.0";"-167.138107";"-112.3946";"0.0";"0.0"
"29480.0";"-220.185654";"-111.25666";"0.0";"0.0"
"29490.0";"-186.828186";"-92.161888";"0.0";"0.0"
"29500.0";"-242.158691";"-98.047676";"0.0";"0.0"
"29510.0";"-174.298737";"-119.31424";"0.0";"0.0"
"29520.0";"-195.12149";"-95.398445";"0.0";"0.0"
"29530.0";"-223.16658";"-109.434296";"0.0";"0.0"
"29540.0";"-158.428558";"-104.525291";"0.0";"0.0"
"29550.0";"-234.066071";"-107.140968";"0.0";"0.0"
"29560.0";"-275.53479";"-141.211823";"0.0";"0.0"
"29570.0";"-252.214676";"-135.631485";"0.0";"0.0"
"29580.0";"-159.516754";"-130.274597";"0.0";"0.0"
"29590.0";"-171.61232";"-126.521675";"0.0";"0.0"
"29600.0";"-178.506409";"-132.844528";"0.0";"0.0"
"29610.0";"-220.60614";"-141.337296";"0.0";"0.0"
"29620.0";"-264.664459";"-106.763329";"0.0";"0.0"
"29630.0";"-277.472626";"-102.218498";"0.0";"0.0"
"29640.0";"-306.552338";"-106.929886";"0.0";"0.0"
"29650.0";"-336.804321";"-98.640518";"0.0";"0.0"
"29660.0";"-291.734924";"-99.439034";"0.0";"0.0"
"29670.0";"-241.398239";"-121.448502";"0.0";"0.0"
"29680.0";"-270.51236";"-106.774361";"0.0";"0.0"
"29690.0";"-280.191711";"-100.903206";"0.0";"0.0"
"29700.0";"-267.671722";"-111.012001";"0.0";"0.0"
"29710.0";"-266.630829";"-100.402435";"0.0";"0.0"
"29720.0";"-216.300812";"-111.027512";"0.0";"0.0"
"29730.0";"-106.954605";"-125.769424";"0.0";"0.0"
"29740.0";"-118.981522";"-99.537521";"0.0";"0.0"
"29750.0";"-159.55896";"-108.548523";"0.0";"0.0"
"29760.0";"-204.972672";"-113.849571";"0.0";"0.0"
"29770.0";"-179.759827";"-102.548363";"0.0";"0.0"
"29780.0";"-152.819977";"-111.368858";"0.0";"0.0"
"29790.0";"-129.477692";"-117.330429";"0.0";"0.0"
"29800.0";"-180.104218";"-105.961182";"0.0";"0.0"
"29810.0";"-191.45665";"-107.138756";"0.0";"0.0"
"29820.0";"-201.211624";"-107.416885";"0.0";"0.0"
"29830.0";"-186.164246";"-106.433914";"0.0";"0.0"
"29840.0";"-285.475983";"-93.021034";"0.0";"0.0"
"29850.0";"-172.046677";"-113.209007";"0.0";"0.0"
"29860.0";"-208.444992";"-113.723022";"0.0";"0.0"
"29870.0";"-227.418823";"-114.742081";"0.0";"0.0"
"29880.0";"-221.849777";"-112.804192";"0.0";"0.0"
"29890.0";"-206.206451";"-130.911606";"0.0";"0.0"
"29900.0";"-241.705338";"-116.439728";"0.0";"0.0"
"29910.0";"-256.657013";"-113.86171";"0.0";"0.0"
"29920.0";"-285.863678";"-97.798042";"0.0";"0.0"
"29930.0";"-276.246521";"-109.041176";"0.0";"0.0"
"29940.0";"-288.094788";"-82.434311";"0.0";"0.0"
"29950.0";"-272.148407";"-102.757011";"0.0";"0.0"
"29960.0";"-264.948456";"-89.487053";"0.0";"0.0"
"29970.0";"-242.931503";"-135.544571";"0.0";"0.0"
"29980.0";"-230.005768";"-110.314934";"0.0";"0.0"
"29990.0";"-225.545761";"-82.841354";"0.0";"0.0"
"30000.0";"-232.454056";"-102.040497";"0.0";"0.0"
"30010.0";"-324.930786";"-100.590172";"0.0";"0.0"
"30020.0";"-382.230194";"-109.549019";"0.0";"0.0"
"30030.0";"-320.2435";"-115.077118";"0.0";"0.0"
"30040.0";"-311.813873";"-103.579628";"0.0";"0.0"
"30050.0";"-305.746307";"-117.796097";"0.0";"0.0"
"30060.0";"-362.187927";"-86.522812";"0.0";"0.0"
"30070.0";"-328.604523";"-102.683922";"0.0";"0.0"
"30080.0";"-328.339417";"-109.024376";"0.0";"0.0"
"30090.0";"-356.490417";"-100.243187";"0.0";"0.0"
"30100.0";"-335.806824";"-107.213959";"0.0";"0.0"
"30110.0";"-334.309723";"-112.164452";"0.0";"0.0"
"30120.0";"-308.822083";"-111.426308";"0.0";"0.0"
"30130.0";"-334.539734";"-95.687912";"0.0";"0.0"
"30140.0";"-298.905792";"-102.624329";"0.0";"0.0"
"30150.0";"-275.436768";"-93.534233";"0.0";"0.0"
"30160.0";"-248.416306";"-112.1745";"0.0";"0.0"
"30170.0";"-295.014008";"-93.582535";"0.0";"0.0"
"30180.0";"-262.364685";"-101.148621";"0.0";"0.0"
"30190.0";"-251.656494";"-96.396736";"0.0";"0.0"
"30200.0";"-232.346924";"-102.130272";"0.0";"0.0"
"30210.0";"-279.172699";"-93.827934";"0.0";"0.0"
"30220.0";"-263.823303";"-112.198532";"0.0";"0.0"
"30230.0";"-268.689819";"-117.701775";"0.0";"0.0"
"30240.0";"-229.906204";"-104.716507";"0.0";"0.0"
"30250.0";"-257.963318";"-99.630615";"0.0";"0.0"
"30260.0";"-208.437286";"-114.859276";"0.0";"0.0"
"30270.0";"-166.789978";"-105.405243";"0.0";"0.0"
"30280.0";"-200.33812";"-130.387543";"0.0";"0.0"
"30290.0";"-234.641327";"-110.469925";"0.0";"0.0"
"30300.0";"-220.880127";"-122.114227";"0.0";"0.0"
"30310.0";"-243.844803";"-100.952713";"0.0";"0.0"
"30320.0";"-284.809357";"-91.478142";"0.0";"0.0"
"30330.0";"-245.166855";"-88.715431";"0.0";"0.0"
"30340.0";"-242.677826";"-111.69442";"0.0";"0.0"
"30350.0";"-327.976837";"-88.933762";"0.0";"0.0"
"30360.0";"-274.420441";"-98.735733";"0.0";"0.0"
"30370.0";"-231.122147";"-101.959473";"0.0";"0.0"
"30380.0";"-268.179047";"-116.520264";"0.0";"0.0"
"30390.0";"-258.611115";"-92.193016";"0.0";"0.0"
"30400.0";"-266.301727";"-105.557381";"0.0";"0.0"
"30410.0";"-258.31012";"-86.291336";"0.0";"0.0"
"30420.0";"-249.912888";"-84.681572";"0.0";"0.0"
"30430.0";"-252.984161";"-95.753922";"0.0";"0.0"
"30440.0";"-245.726868";"-86.533386";"0.0";"0.0"
"30450.0";"-265.204071";"-128.748383";"0.0";"0.0"
"30460.0";"-342.843079";"-90.003914";"0.0";"0.0"
"30470.0";"-312.522766";"-122.002167";"0.0";"0.0"
"30480.0";"-279.583588";"-116.977325";"0.0";"0.0"
"30490.0";"-317.395081";"-109.184792";"0.0";"0.0"
"30500.0";"-282.533722";"-107.080833";"0.0";"0.0"
"30510.0";"-269.176758";"-113.98851";"0.0";"0.0"
"30520.0";"-292.798492";"-120.897102";"0.0";"0.0"
"30530.0";"-289.919464";"-112.085144";"0.0";"0.0"
"30540.0";"-219.822327";"-111.665001";"0.0";"0.0"
"30550.0";"-277.18689";"-115.366608";"0.0";"0.0"
"30560.0";"-229.440979";"-135.197128";"0.0";"0.0"
"30570.0";"-351.044281";"-93.525764";"0.0";"0.0"
"30580.0";"-301.401764";"-121.180946";"0.0";"0.0"
"30590.0";"-271.870697";"-123.363136";"0.0";"0.0"
"30600.0";"-260.940918";"-138.973923";"0.0";"0.0"
"30610.0";"-265.318878";"-108.518066";"0.0";"0.0"
"30620.0";"-279.370819";"-114.510155";"0.0";"0.0"
"30630.0";"-297.578613";"-92.305412";"0.0";"0.0"
"30640.0";"-243.752335";"-114.153938";"0.0";"0.0"
"30650.0";"-271.374847";"-87.810249";"0.0";"0.0"
"30660.0";"-264.304474";"-101.101868";"0.0";"0.0"
"30670.0";"-215.06633";"-107.858871";"0.0";"0.0"
"30680.0";"-253.363251";"-83.496284";"0.0";"0.0"
"30690.0";"-228.033783";"-106.872299";"0.0";"0.0"
"30700.0";"-242.504639";"-89.5411";"0.0";"0.0"
"30710.0";"-253.064255";"-112.224022";"0.0";"0.0"
"30720.0";"-311.877869";"-88.196762";"0.0";"0.0"
"30730.0";"-216.509201";"-109.69548";"0.0";"0.0"
"30740.0";"-250.507431";"-77.209686";"0.0";"0.0"
"30750.0";"-140.912491";"-102.255516";"0.0";"0.0"
"30760.0";"-215.913193";"-73.824135";"0.0";"0.0"
"30770.0";"-173.522827";"-102.577499";"0.0";"0.0"
"30780.0";"-289.303955";"-104.210159";"0.0";"0.0"
"30790.0";"-290.713318";"-83.43605";"0.0";"0.0"
"30800.0";"-296.891479";"-78.490196";"0.0";"0.0"
"30810.0";"-250.957764";"-86.624985";"0.0";"0.0"
"30820.0";"-187.353363";"-99.95314";"0.0";"0.0"
"30830.0";"-202.150909";"-94.90712";"0.0";"0.0"
"30840.0";"-163.408218";"-80.530716";"0.0";"0.0"
"30850.0";"-176.40033";"-92.407455";"0.0";"0.0"
"30860.0";"-223.221909";"-116.781052";"0.0";"0.0"
"30870.0";"-216.695374";"-127.995461";"0.0";"0.0"
"30880.0";"-205.292786";"-111.183418";"0.0";"0.0"
"30890.0";"-261.379547";"-108.526443";"0.0";"0.0"
"30900.0";"-227.740448";"-120.491264";"0.0";"0.0"
"30910.0";"-259.640076";"-122.324196";"0.0";"0.0"
"30920.0";"-240.424103";"-103.449379";"0.0";"0.0"
"30930.0";"-263.44754";"-90.83078";"0.0";"0.0"
"30940.0";"-260.07016";"-121.286377";"0.0";"0.0"
"30950.0";"-199.808197";"-124.236542";"0.0";"0.0"
"30960.0";"-246.012283";"-102.00071";"0.0";"0.0"
"30970.0";"-249.695511";"-123.49411";"0.0";"0.0"
"30980.0";"-294.215759";"-108.03746";"0.0";"0.0"
"30990.0";"-278.09668";"-114.217476";"0.0";"0.0"
"31000.0";"-264.139587";"-104.196671";"0.0";"0.0"
"31010.0";"-235.256531";"-104.597122";"0.0";"0.0"
"31020.0";"-254.406311";"-114.882965";"0.0";"0.0"
"31030.0";"-140.502121";"-134.090851";"0.0";"0.0"
"31040.0";"-223.422592";"-125.108009";"0.0";"0.0"
"31050.0";"-234.9953";"-103.64019";"0.0";"0.0"
"31060.0";"-238.981354";"-105.098663";"0.0";"0.0"
"31070.0";"-199.524078";"-126.079613";"0.0";"0.0"
"31080.0";"-204.228806";"-114.221878";"0.0";"0.0"
"31090.0";"-182.876495";"-106.997421";"0.0";"0.0"
"31100.0";"-213.542328";"-118.096573";"0.0";"0.0"
"31110.0";"-233.260178";"-98.685516";"0.0";"0.0"
"31120.0";"-367.201385";"-113.508568";"0.0";"0.0"
"31130.0";"-283.855896";"-124.758926";"0.0";"0.0"
"31140.0";"-276.201508";"-122.531822";"0.0";"0.0"
"31150.0";"-258.151489";"-100.977982";"0.0";"0.0"
"31160.0";"-265.068268";"-108.385895";"0.0";"0.0"
"31170.0";"-262.652435";"-103.91288";"0.0";"0.0"
"31180.0";"-239.898209";"-110.177055";"0.0";"0.0"
"31190.0";"-210.751129";"-118.200317";"0.0";"0.0"
"31200.0";"-250.534622";"-107.432564";"0.0";"0.0"
"31210.0";"-280.282074";"-95.870697";"0.0";"0.0"
"31220.0";"-276.760162";"-99.400864";"0.0";"0.0"
"31230.0";"-255.367783";"-104.837639";"0.0";"0.0"
"31240.0";"-291.328857";"-95.699532";"0.0";"0.0"
"31250.0";"-252.658707";"-113.730316";"0.0";"0.0"
"31260.0";"-269.112091";"-74.793488";"0.0";"0.0"
"31270.0";"-299.473969";"-97.758911";"0.0";"0.0"
"31280.0";"-302.492249";"-70.908569";"0.0";"0.0"
"31290.0";"-278.467957";"-109.403778";"0.0";"0.0"
"31300.0";"-279.730072";"-115.954933";"0.0";"0.0"
"31310.0";"-237.55098";"-116.192909";"0.0";"0.0"
"31320.0";"-279.471252";"-111.133255";"0.0";"0.0"
"31330.0";"-227.33284";"-116.858047";"0.0";"0.0"
"31340.0";"-290.885345";"-104.772911";"0.0";"0.0"
"31350.0";"-328.739777";"-104.495735";"0.0";"0.0"
"31360.0";"-247.690155";"-107.346802";"0.0";"0.0"
"31370.0";"-338.269012";"-76.257751";"0.0";"0.0"
"31380.0";"-275.316559";"-78.561134";"0.0";"0.0"
"31390.0";"-296.093597";"-123.082085";"0.0";"0.0"
"31400.0";"-313.321014";"-101.24366";"0.0";"0.0"
"31410.0";"-281.054443";"-96.746628";"0.0";"0.0"
"31420.0";"-276.41214";"-106.91996";"0.0";"0.0"
"31430.0";"-284.273315";"-94.96386";"0.0";"0.0"
"31440.0";"-255.006836";"-121.439568";"0.0";"0.0"
"31450.0";"-311.241791";"-103.121109";"0.0";"0.0"
"31460.0";"-243.623367";"-137.317566";"0.0";"0.0"
"31470.0";"-254.187775";"-104.084488";"0.0";"0.0"
"31480.0";"-207.051956";"-117.508034";"0.0";"0.0"
"31490.0";"-265.497192";"-108.366463";"0.0";"0.0"
"31500.0";"-324.747009";"-114.514252";"0.0";"0.0"
"31510.0";"-233.588593";"-109.5522";"0.0";"0.0"
"31520.0";"-269.442535";"-110.596718";"0.0";"0.0"
"31530.0";"-198.441162";"-89.433868";"0.0";"0.0"
"31540.0";"-286.886963";"-99.855194";"0.0";"0.0"
"31550.0";"-188.591248";"-99.641998";"0.0";"0.0"
"31560.0";"-230.811462";"-127.032516";"0.0";"0.0"
"31570.0";"-232.945404";"-114.470917";"0.0";"0.0"
"31580.0";"-199.852921";"-116.617439";"0.0";"0.0"
"31590.0";"-196.557968";"-103.540298";"0.0";"0.0"
"31600.0";"-253.405334";"-123.574081";"0.0";"0.0"
"31610.0";"-235.385345";"-113.301216";"0.0";"0.0"
"31620.0";"-236.764664";"-111.558044";"0.0";"0.0"
"31630.0";"-371.072906";"-119.422119";"0.0";"0.0"
"31640.0";"-289.318817";"-126.350449";"0.0";"0.0"
"31650.0";"-239.361649";"-117.110481";"0.0";"0.0"
"31660.0";"-221.474152";"-115.035255";"0.0";"0.0"
"31670.0";"-202.770844";"-130.034576";"0.0";"0.0"
"31680.0";"-274.234039";"-102.621521";"0.0";"0.0"
"31690.0";"-268.114075";"-106.855759";"0.0";"0.0"
"31700.0";"-219.483398";"-145.005646";"0.0";"0.0"
"31710.0";"-238.634247";"-127.252228";"0.0";"0.0"
"31720.0";"-235.552307";"-100.270134";"0.0";"0.0"
"31730.0";"-216.168106";"-120.415733";"0.0";"0.0"
"31740.0";"-176.426147";"-121.764084";"0.0";"0.0"
"31750.0";"-283.108398";"-99.521309";"0.0";"0.0"
"31760.0";"-249.881714";"-111.769501";"0.0";"0.0"
"31770.0";"-225.17099";"-120.442093";"0.0";"0.0"
